dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,dtlb_demand_miss,dtlb_demand_mpki,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,stlb_demand_access,stlb_demand_hit,stlb_demand_miss,stlb_demand_mpki,stlb_demand_miss_rate,stlb_raw_demand_miss,stlb_raw_demand_mpki,cp_pb_demand_hit,cp_pb_demand_hit_mpki,stlb_pb_demand_miss,stlb_pb_demand_mpki,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec06,403.gcc,403.gcc-17B,403.gcc-17B.champsimtrace.xz,100000002,144828757,0.69047099999999995,1478480,13.8002,1142036,841604,300432,3.0043199999999999,0.263067,1142036,841604,300432,3.0043199999999999,0.263067,265466,2.6546599999999998,9613,0.096129999999999993,255853,2.5585300000000002,265466,0.23244999999999999,48,4.2030200000000003e-05,34918,0.0305752,0,0,0,0
spec06,429.mcf,429.mcf-184B,429.mcf-184B.champsimtrace.xz,100000002,825075428,0.121201,14001807,138.77000000000001,10004177,9093783,910394,9.1039399999999997,0.091001399999999996,10004177,9093783,910394,9.1039399999999997,0.091001399999999996,908776,9.0877599999999994,528,0.00528,908248,9.0824800000000003,908776,0.090839699999999995,0,0,1618,0.00016173199999999999,0,0,0,0
spec06,429.mcf,429.mcf-192B,429.mcf-192B.champsimtrace.xz,100000000,836465612,0.119551,18379113,183.77799999999999,14594304,14310729,283575,2.83575,0.0194305,14594304,14310729,283575,2.83575,0.0194305,282489,2.8248899999999999,698,0.0069800000000000001,281791,2.8179099999999999,282489,0.019356100000000001,1,6.8519900000000002e-08,1085,7.4344099999999999e-05,0,0,0,0
spec06,429.mcf,429.mcf-22B,429.mcf-22B.champsimtrace.xz,100000002,128931248,0.77560700000000005,1245667,11.6044,520860,183750,337110,3.3711000000000002,0.64721799999999996,520860,183750,337110,3.3711000000000002,0.64721799999999996,296158,2.9615800000000001,3214,0.032140000000000002,292944,2.92944,296158,0.56859400000000004,0,0,40952,0.078623799999999994,0,0,0,0
spec06,429.mcf,429.mcf-51B,429.mcf-51B.champsimtrace.xz,100000002,632242649,0.158167,12545882,124.72499999999999,7956940,6903183,1053757,10.537599999999999,0.13243199999999999,7956940,6903183,1053757,10.537599999999999,0.13243199999999999,1050247,10.5025,1137,0.01137,1049110,10.491099999999999,1050247,0.131991,0,0,3510,0.00044112399999999999,0,0,0,0
spec06,433.milc,433.milc-127B,433.milc-127B.champsimtrace.xz,100000003,71478163,1.39903,399520,0.01602,218159,2932,215227,2.1522700000000001,0.98655999999999999,218159,2932,215227,2.1522700000000001,0.98655999999999999,134,0.00134,44,0.00044000000000000002,90,0.00089999999999999998,134,0.00061423100000000002,0,0,215093,0.98594599999999999,0,0,0,0
spec06,433.milc,433.milc-274B,433.milc-274B.champsimtrace.xz,100000004,55986939,1.78613,308547,0.13885,126061,536,125525,1.25525,0.99574799999999997,126061,536,125525,1.25525,0.99574799999999997,199,0.00199,132,0.00132,67,0.00067000000000000002,199,0.0015786000000000001,5,3.9663299999999997e-05,125321,0.99412999999999996,0,0,0,0
spec06,433.milc,433.milc-337B,433.milc-337B.champsimtrace.xz,100000002,66210049,1.51034,353528,0.0092700000000000005,197447,328,197119,1.97119,0.99833899999999998,197447,328,197119,1.97119,0.99833899999999998,152,0.0015200000000000001,124,0.00124,28,0.00027999999999999998,152,0.00076982699999999995,1,5.0646499999999999e-06,196966,0.99756400000000001,0,0,0,0
spec06,436.cactusADM,436.cactusADM-1804B,436.cactusADM-1804B.champsimtrace.xz,100000002,52885317,1.8908799999999999,2954579,25.894200000000001,2768875,1856491,912384,9.1238399999999995,0.32951399999999997,2768875,1856491,912384,9.1238399999999995,0.32951399999999997,898121,8.9812100000000008,2026,0.02026,896095,8.9609500000000004,898121,0.32436300000000001,0,0,14263,0.0051511899999999999,0,0,0,0
spec06,450.soplex,450.soplex-247B,450.soplex-247B.champsimtrace.xz,100000000,164108768,0.609352,1231427,11.0245,805203,694532,110671,1.1067100000000001,0.13744500000000001,805203,694532,110671,1.1067100000000001,0.13744500000000001,74592,0.74592000000000003,10361,0.10360999999999999,64231,0.64231000000000005,74592,0.092637499999999998,0,0,36079,0.044807300000000001,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1169B,459.GemsFDTD-1169B.champsimtrace.xz,100000002,85109262,1.17496,2840211,11.8339,2390034,2042583,347451,3.47451,0.145375,2390034,2042583,347451,3.47451,0.145375,68377,0.68376999999999999,3339,0.033390000000000003,65038,0.65037999999999996,68377,0.028609200000000001,2,8.3680799999999998e-07,279072,0.11676499999999999,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1211B,459.GemsFDTD-1211B.champsimtrace.xz,100000003,74166318,1.34832,1362644,9.6409099999999999,887698,646874,240824,2.4082400000000002,0.27128999999999998,887698,646874,240824,2.4082400000000002,0.27128999999999998,20232,0.20232,19647,0.19647000000000001,585,0.0058500000000000002,20232,0.022791499999999999,0,0,220592,0.248499,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-765B,459.GemsFDTD-765B.champsimtrace.xz,100000004,81087482,1.2332399999999999,677308,1.5029399999999999,512581,116594,395987,3.95987,0.77253499999999997,512581,116594,395987,3.95987,0.77253499999999997,27490,0.27489999999999998,24891,0.24890999999999999,2599,0.025989999999999999,27490,0.053630499999999998,1,1.9509100000000001e-06,368496,0.71890299999999996,0,0,0,0
spec06,471.omnetpp,471.omnetpp-188B,471.omnetpp-188B.champsimtrace.xz,100000000,228226491,0.43816100000000002,3076752,27.732800000000001,2263440,1648155,615285,6.1528499999999999,0.27183600000000002,2263440,1648155,615285,6.1528499999999999,0.27183600000000002,394841,3.94841,82666,0.82665999999999995,312175,3.12175,394841,0.17444299999999999,511,0.000225763,219933,0.097167600000000007,0,0,0,0
spec06,473.astar,473.astar-359B,473.astar-359B.champsimtrace.xz,100000000,515771063,0.193884,4756324,47.086500000000001,3380823,1652378,1728445,17.284400000000002,0.51124999999999998,3380823,1652378,1728445,17.284400000000002,0.51124999999999998,1705685,17.056899999999999,11886,0.11885999999999999,1693799,16.937999999999999,1705685,0.50451800000000002,0,0,22760,0.0067320899999999996,0,0,0,0
spec06,473.astar,473.astar-42B,473.astar-42B.champsimtrace.xz,100000003,158811379,0.62967799999999996,3224365,7.1288,3052281,2609725,442556,4.4255599999999999,0.14499200000000001,3052281,2609725,442556,4.4255599999999999,0.14499200000000001,40408,0.40407999999999999,26188,0.26188,14220,0.14219999999999999,40408,0.0132386,8,2.6209900000000001e-06,402140,0.13175100000000001,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-127B,483.xalancbmk-127B.champsimtrace.xz,100000000,337307976,0.29646499999999998,893898,8.8573000000000004,430960,83040,347920,3.4792000000000001,0.80731399999999998,430960,83040,347920,3.4792000000000001,0.80731399999999998,338868,3.3886799999999999,1502,0.01502,337366,3.3736600000000001,338868,0.78630999999999995,5297,0.0122912,3755,0.0087131099999999996,0,0,0,0
spec17,602.gcc_s,602.gcc_s-2226B,602.gcc_s-2226B.champsimtrace.xz,100000000,135560567,0.73767799999999994,494781,0.44318999999999997,153175,8692,144483,1.4448300000000001,0.94325400000000004,153175,8692,144483,1.4448300000000001,0.94325400000000004,21267,0.21267,904,0.0090399999999999994,20363,0.20363000000000001,21267,0.13884099999999999,0,0,123216,0.80441300000000004,0,0,0,0
spec17,605.mcf_s,605.mcf_s-1536B,605.mcf_s-1536B.champsimtrace.xz,100000003,199922679,0.500193,5440914,53.525799999999997,2446201,201233,2244968,22.4497,0.91773700000000002,2446201,201233,2244968,22.4497,0.91773700000000002,2238699,22.387,960,0.0095999999999999992,2237739,22.377400000000002,2238699,0.91517400000000004,0,0,6269,0.0025627499999999999,0,0,0,0
spec17,605.mcf_s,605.mcf_s-1644B,605.mcf_s-1644B.champsimtrace.xz,100000005,494091983,0.20239099999999999,18071855,179.58199999999999,2964974,543510,2421464,24.214600000000001,0.81669000000000003,2964974,543510,2421464,24.214600000000001,0.81669000000000003,2377729,23.7773,4810,0.048099999999999997,2372919,23.729199999999999,2377729,0.80193899999999996,0,0,43735,0.014750600000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-472B,605.mcf_s-472B.champsimtrace.xz,100000001,160047375,0.62481500000000001,547884,2.3820800000000002,337689,243298,94391,0.94391000000000003,0.27952100000000002,337689,243298,94391,0.94391000000000003,0.27952100000000002,14473,0.14473,2448,0.024479999999999998,12025,0.12025,14473,0.042859000000000001,0,0,79918,0.23666200000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-782B,605.mcf_s-782B.champsimtrace.xz,100000001,656039911,0.15243000000000001,9095651,87.120800000000003,8600350,8502003,98347,0.98346999999999996,0.0114352,8600350,8502003,98347,0.98346999999999996,0.0114352,11975,0.11975,5559,0.055590000000000001,6416,0.064159999999999995,11975,0.0013923900000000001,0,0,86372,0.010042799999999999,0,0,0,0
spec17,605.mcf_s,605.mcf_s-994B,605.mcf_s-994B.champsimtrace.xz,100000000,241901022,0.41339199999999998,2286517,22.752099999999999,1628728,818389,810339,8.1033899999999992,0.497529,1628728,818389,810339,8.1033899999999992,0.497529,805977,8.0597700000000003,780,0.0077999999999999996,805197,8.0519700000000007,805977,0.49485099999999999,0,0,4362,0.0026781600000000002,0,0,0,0
spec17,620.omnetpp_s,620.omnetpp_s-141B,620.omnetpp_s-141B.champsimtrace.xz,100000002,213771505,0.46778900000000001,2574275,25.560700000000001,2274484,1774024,500460,5.0045999999999999,0.22003200000000001,2274484,1774024,500460,5.0045999999999999,0.22003200000000001,482844,4.8284399999999996,11410,0.11409999999999999,471434,4.71434,482844,0.212287,1665,0.00073203400000000001,15951,0.00701302,0,0,0,0
spec17,620.omnetpp_s,620.omnetpp_s-874B,620.omnetpp_s-874B.champsimtrace.xz,100000000,194428565,0.51432800000000001,2348567,23.165299999999998,2098506,1650985,447521,4.4752099999999997,0.213257,2098506,1650985,447521,4.4752099999999997,0.213257,420505,4.20505,16414,0.16414000000000001,404091,4.0409100000000002,420505,0.20038300000000001,2094,0.00099785299999999993,24922,0.011876100000000001,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-10B,623.xalancbmk_s-10B.champsimtrace.xz,100000004,147718372,0.67696400000000001,1481352,14.710000000000001,725734,241832,483902,4.8390199999999997,0.66677600000000004,725734,241832,483902,4.8390199999999997,0.66677600000000004,473500,4.7350000000000003,2187,0.021870000000000001,471313,4.7131299999999996,473500,0.652443,4982,0.0068647700000000001,5420,0.0074682999999999998,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-592B,623.xalancbmk_s-592B.champsimtrace.xz,100000000,84708144,1.18052,3510378,34.123800000000003,2379858,2220577,159281,1.5928100000000001,0.066928799999999997,2379858,2220577,159281,1.5928100000000001,0.066928799999999997,123150,1.2315,2299,0.02299,120851,1.20851,123150,0.051746800000000003,1786,0.00075046499999999996,34345,0.0144315,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-700B,623.xalancbmk_s-700B.champsimtrace.xz,100000000,96597460,1.03522,4631693,45.223300000000002,3121654,2898615,223039,2.2303899999999999,0.071448999999999999,3121654,2898615,223039,2.2303899999999999,0.071448999999999999,171030,1.7102999999999999,2119,0.021190000000000001,168911,1.6891099999999999,171030,0.054788299999999998,1663,0.00053273000000000003,50346,0.016128,0,0,0,0
spec17,649.fotonik3d_s,649.fotonik3d_s-10881B,649.fotonik3d_s-10881B.champsimtrace.xz,100000004,85696188,1.1669099999999999,1150228,2.8291900000000001,685835,236562,449273,4.4927299999999999,0.65507400000000005,685835,236562,449273,4.4927299999999999,0.65507400000000005,38211,0.38211000000000001,37994,0.37994,217,0.0021700000000000001,38211,0.055714600000000003,0,0,411062,0.59936,0,0,0,0
gap,bc,bc.kron-2608B,bc.kron-2608B.champsimtrace.xz,100000004,207144876,0.48275400000000002,1957874,19.290199999999999,1850976,33852,1817124,18.171199999999999,0.981711,1850976,33852,1817124,18.171199999999999,0.981711,1806573,18.0657,52,0.00051999999999999995,1806521,18.065200000000001,1806573,0.97601099999999996,0,0,10551,0.0057002399999999996,0,0,0,0
gap,bc,bc.kron-5154B,bc.kron-5154B.champsimtrace.xz,100000002,104084285,0.96075999999999995,344306,3.3856999999999999,291175,4670,286505,2.8650500000000001,0.983962,291175,4670,286505,2.8650500000000001,0.983962,283929,2.8392900000000001,9,9.0000000000000006e-05,283920,2.8391999999999999,283929,0.97511499999999995,0,0,2576,0.0088469099999999995,0,0,0,0
gap,bc,bc.road-131B,bc.road-131B.champsimtrace.xz,100000004,615952644,0.16234999999999999,1890036,18.760000000000002,1502026,651132,850894,8.5089400000000008,0.56649799999999995,1502026,651132,850894,8.5089400000000008,0.56649799999999995,844833,8.4483300000000003,1856,0.01856,842977,8.4297699999999995,844833,0.56246200000000002,0,0,6061,0.00403522,0,0,0,0
gap,bc,bc.road-174B,bc.road-174B.champsimtrace.xz,100000000,431458740,0.23177200000000001,2242026,22.272200000000002,1745512,864653,880859,8.8085900000000006,0.50464200000000003,1745512,864653,880859,8.8085900000000006,0.50464200000000003,875347,8.7534700000000001,1516,0.01516,873831,8.7383100000000002,875347,0.50148400000000004,0,0,5512,0.00315781,0,0,0,0
gap,bc,bc.road-79B,bc.road-79B.champsimtrace.xz,100000000,356298299,0.28066400000000002,2430166,24.174600000000002,1957048,1218162,738886,7.3888600000000002,0.37755100000000003,1957048,1218162,738886,7.3888600000000002,0.37755100000000003,734588,7.3458800000000002,1340,0.0134,733248,7.3324800000000003,734588,0.37535499999999999,0,0,4298,0.00219616,0,0,0,0
gap,bc,bc.road-95B,bc.road-95B.champsimtrace.xz,100000000,467123053,0.21407599999999999,1860961,18.479299999999999,1452299,656450,795849,7.9584900000000003,0.54799299999999995,1452299,656450,795849,7.9584900000000003,0.54799299999999995,790391,7.9039099999999998,1639,0.016389999999999998,788752,7.8875200000000003,790391,0.544234,0,0,5458,0.0037581799999999999,0,0,0,0
gap,bc,bc.twitter-1658B,bc.twitter-1658B.champsimtrace.xz,100000002,246221998,0.406138,2060299,20.4313,1017138,28959,988179,9.8817900000000005,0.97152899999999998,1017138,28959,988179,9.8817900000000005,0.97152899999999998,982726,9.8272600000000008,1506,0.01506,981220,9.8122000000000007,982726,0.96616800000000003,0,0,5453,0.0053611199999999996,0,0,0,0
gap,bc,bc.twitter-2320B,bc.twitter-2320B.champsimtrace.xz,100000003,169049363,0.59154300000000004,2262273,22.366800000000001,1971065,62049,1909016,19.090199999999999,0.96852000000000005,1971065,62049,1909016,19.090199999999999,0.96852000000000005,1898226,18.982299999999999,3778,0.037780000000000001,1894448,18.944500000000001,1898226,0.96304599999999996,0,0,10790,0.0054742000000000002,0,0,0,0
gap,bc,bc.twitter-309B,bc.twitter-309B.champsimtrace.xz,100000000,496822366,0.20127900000000001,4692169,45.855200000000004,4325762,48586,4277176,42.771799999999999,0.98876799999999998,4325762,48586,4277176,42.771799999999999,0.98876799999999998,4232571,42.325699999999998,37055,0.37054999999999999,4195516,41.955199999999998,4232571,0.97845700000000002,0,0,44605,0.010311499999999999,0,0,0,0
gap,bc,bc.twitter-876B,bc.twitter-876B.champsimtrace.xz,100000005,559371712,0.17877199999999999,7399168,72.602099999999993,7115312,370671,6744641,67.446399999999997,0.947905,7115312,370671,6744641,67.446399999999997,0.947905,6634839,66.348399999999998,96829,0.96828999999999998,6538010,65.380099999999999,6634839,0.932473,0,0,109802,0.015431800000000001,0,0,0,0
gap,bc,bc.urand-3004B,bc.urand-3004B.champsimtrace.xz,100000002,304459605,0.32845099999999999,5341275,53.409799999999997,1100734,19160,1081574,10.8157,0.98259300000000005,1100734,19160,1081574,10.8157,0.98259300000000005,1081306,10.8131,21,0.00021000000000000001,1081285,10.812799999999999,1081306,0.98234999999999995,0,0,268,0.00024347400000000001,0,0,0,0
gap,bfs,bfs.kron-128B,bfs.kron-128B.champsimtrace.xz,100000002,188112337,0.53159699999999999,193920,0.93120999999999998,117787,10474,107313,1.0731299999999999,0.91107700000000003,117787,10474,107313,1.0731299999999999,0.91107700000000003,82222,0.82221999999999995,22,0.00022000000000000001,82200,0.82199999999999995,82222,0.69805700000000004,0,0,25091,0.21301999999999999,0,0,0,0
gap,bfs,bfs.kron-542B,bfs.kron-542B.champsimtrace.xz,100000001,492828888,0.20291000000000001,3681052,35.811199999999999,3540757,1786310,1754447,17.544499999999999,0.49550100000000002,3540757,1786310,1754447,17.544499999999999,0.49550100000000002,1716461,17.1646,6860,0.068599999999999994,1709601,17.096,1716461,0.48477199999999998,40,1.1297e-05,37946,0.0107169,0,0,0,0
gap,bfs,bfs.road-112B,bfs.road-112B.champsimtrace.xz,100000000,524841927,0.19053400000000001,1682741,16.6632,1302024,511558,790466,7.9046599999999998,0.60710600000000003,1302024,511558,790466,7.9046599999999998,0.60710600000000003,781533,7.8153300000000003,1499,0.01499,780034,7.8003400000000003,781533,0.60024500000000003,1610,0.0012365399999999999,7323,0.0056243200000000004,0,0,0,0
gap,bfs,bfs.road-128B,bfs.road-128B.champsimtrace.xz,100000000,594357573,0.16824900000000001,1949412,19.3431,1528822,553735,975087,9.7508700000000008,0.63780300000000001,1528822,553735,975087,9.7508700000000008,0.63780300000000001,967407,9.6740700000000004,890,0.0088999999999999999,966517,9.6651699999999998,967407,0.63277899999999998,1202,0.000786226,6478,0.0042372499999999997,0,0,0,0
gap,bfs,bfs.road-140B,bfs.road-140B.champsimtrace.xz,100000000,575446973,0.17377799999999999,1755486,17.3947,1350414,489686,860728,8.6072799999999994,0.63738099999999998,1350414,489686,860728,8.6072799999999994,0.63738099999999998,852556,8.5255600000000005,1412,0.014120000000000001,851144,8.5114400000000003,852556,0.63132900000000003,1053,0.00077976100000000002,7119,0.0052717199999999997,0,0,0,0
gap,bfs,bfs.road-19B,bfs.road-19B.champsimtrace.xz,100000000,424174578,0.23575199999999999,1637839,16.226800000000001,1286594,1058939,227655,2.2765499999999999,0.17694399999999999,1286594,1058939,227655,2.2765499999999999,0.17694399999999999,222107,2.2210700000000001,415,0.00415,221692,2.21692,222107,0.17263200000000001,601,0.00046712499999999998,4947,0.0038450400000000001,0,0,0,0
gap,bfs,bfs.twitter-10B,bfs.twitter-10B.champsimtrace.xz,100000004,273527337,0.36559399999999997,546755,4.5303899999999997,473193,202560,270633,2.7063299999999999,0.57192900000000002,473193,202560,270633,2.7063299999999999,0.57192900000000002,242762,2.4276200000000001,125,0.00125,242637,2.4263699999999999,242762,0.51302999999999999,0,0,27871,0.058899899999999998,0,0,0,0
gap,bfs,bfs.twitter-160B,bfs.twitter-160B.champsimtrace.xz,100000000,496984789,0.201213,3886148,37.854399999999998,3591785,3323091,268694,2.6869399999999999,0.074807899999999997,3591785,3323091,268694,2.6869399999999999,0.074807899999999997,218409,2.1840899999999999,3746,0.03746,214663,2.14663,218409,0.060807899999999998,0,0,50285,0.014,0,0,0,0
gap,bfs,bfs.twitter-163B,bfs.twitter-163B.champsimtrace.xz,100000003,309339370,0.32327,620934,5.3759199999999998,558719,256813,301906,3.0190600000000001,0.540354,558719,256813,301906,3.0190600000000001,0.540354,274629,2.7462900000000001,103,0.0010300000000000001,274526,2.74526,274629,0.491533,0,0,27277,0.048820599999999999,0,0,0,0
gap,bfs,bfs.twitter-242B,bfs.twitter-242B.champsimtrace.xz,100000001,430258496,0.23241800000000001,891450,8.38767,854687,635260,219427,2.1942699999999999,0.25673400000000002,854687,635260,219427,2.1942699999999999,0.25673400000000002,194410,1.9440999999999999,103,0.0010300000000000001,194307,1.9430700000000001,194410,0.227463,0,0,25017,0.029270399999999999,0,0,0,0
gap,bfs,bfs.twitter-408B,bfs.twitter-408B.champsimtrace.xz,100000002,307186658,0.32553500000000002,797688,6.8128200000000003,702373,539167,163206,1.6320600000000001,0.23236399999999999,702373,539167,163206,1.6320600000000001,0.23236399999999999,137495,1.3749499999999999,245,0.0024499999999999999,137250,1.3725000000000001,137495,0.19575799999999999,40,5.6949800000000001e-05,25671,0.036548999999999998,0,0,0,0
gap,bfs,bfs.twitter-44B,bfs.twitter-44B.champsimtrace.xz,100000005,292505299,0.34187400000000001,7255451,70.734399999999994,6875968,6595996,279972,2.7997200000000002,0.040717499999999997,6875968,6595996,279972,2.7997200000000002,0.040717499999999997,233778,2.33778,9242,0.092420000000000002,224536,2.2453599999999998,233778,0.033999300000000003,0,0,46194,0.0067181799999999998,0,0,0,0
gap,bfs,bfs.urand-118B,bfs.urand-118B.champsimtrace.xz,100000000,721810272,0.138541,4909242,48.492800000000003,4416207,107541,4308666,43.0867,0.97564899999999999,4416207,107541,4308666,43.0867,0.97564899999999999,4286805,42.868000000000002,1346,0.01346,4285459,42.854599999999998,4286805,0.97069799999999995,0,0,21861,0.0049501800000000002,0,0,0,0
gap,bfs,bfs.urand-161B,bfs.urand-161B.champsimtrace.xz,100000003,509557224,0.19624900000000001,7097548,69.474000000000004,6979442,5821169,1158273,11.582700000000001,0.16595499999999999,6979442,5821169,1158273,11.582700000000001,0.16595499999999999,1086709,10.867100000000001,6896,0.068959999999999994,1079813,10.7981,1086709,0.15570100000000001,0,0,71564,0.0102535,0,0,0,0
gap,bfs,bfs.urand-356B,bfs.urand-356B.champsimtrace.xz,100000000,658584361,0.151841,4877522,48.159599999999998,4303301,109074,4194227,41.942300000000003,0.97465299999999999,4303301,109074,4194227,41.942300000000003,0.97465299999999999,4172639,41.726399999999998,1417,0.01417,4171222,41.712200000000003,4172639,0.96963699999999997,0,0,21588,0.0050166100000000003,0,0,0,0
gap,bfs,bfs.urand-36B,bfs.urand-36B.champsimtrace.xz,100000004,333910032,0.29948200000000003,4046877,39.183100000000003,3942384,3304678,637706,6.3770600000000002,0.16175600000000001,3942384,3304678,637706,6.3770600000000002,0.16175600000000001,591548,5.9154799999999996,3531,0.035310000000000001,588017,5.8801699999999997,591548,0.15004799999999999,40,1.0146099999999999e-05,46118,0.011698,0,0,0,0
gap,bfs,bfs.urand-410B,bfs.urand-410B.champsimtrace.xz,100000001,550213267,0.18174799999999999,5801411,55.9953,5668855,5291467,377388,3.7738800000000001,0.066572199999999998,5668855,5291467,377388,3.7738800000000001,0.066572199999999998,281136,2.8113600000000001,4051,0.040509999999999997,277085,2.7708499999999998,281136,0.049593100000000001,0,0,96252,0.0169791,0,0,0,0
gap,bfs,bfs.urand-60B,bfs.urand-60B.champsimtrace.xz,100000000,532249350,0.18788199999999999,6291994,61.100200000000001,6164309,5590813,573496,5.7349600000000001,0.093034900000000004,6164309,5590813,573496,5.7349600000000001,0.093034900000000004,487745,4.8774499999999996,4967,0.049669999999999999,482778,4.8277799999999997,487745,0.079124,0,0,85751,0.0139109,0,0,0,0
gap,cc,cc.kron-10B,cc.kron-10B.champsimtrace.xz,100000000,509489139,0.19627500000000001,1730855,16.822199999999999,1712267,535830,1176437,11.7644,0.68706400000000001,1712267,535830,1176437,11.7644,0.68706400000000001,1141688,11.4169,2846,0.028459999999999999,1138842,11.388400000000001,1141688,0.66676999999999997,0,0,34749,0.020294099999999999,0,0,0,0
gap,cc,cc.kron-17B,cc.kron-17B.champsimtrace.xz,100000004,669636202,0.149335,1960571,18.995000000000001,1940859,120937,1819922,18.199200000000001,0.93768899999999999,1940859,120937,1819922,18.199200000000001,0.93768899999999999,1778185,17.7818,3525,0.035249999999999997,1774660,17.746600000000001,1778185,0.91618500000000003,0,0,41737,0.0215044,0,0,0,0
